,Date,Closing Day Market Value,Stay or Change Decision,Market Decision,Current Portfolio Value,Current Draw Down,Under/Over EMA,Under/Over EMA Rates,One Day Yield,Two Day Yield,Three Day Yield
261,1/15/1963,65.110001,Stay,Long,10137.052672047357,-4.569450984439872,Over,Under,Up,Up,Up
262,1/16/1963,64.669998,Stay,Long,10068.548087216239,-5.214355411003957,Over,Under,Down,Up,Up
263,1/17/1963,65.129997,Stay,Long,10140.165872817088,-4.540143209462011,Over,Under,Down,Down,Down
264,1/18/1963,65.18,Stay,Long,10147.950898726707,-4.466854718152902,Over,Under,Up,Up,Down
265,1/21/1963,65.279999,Stay,Long,10163.51986070771,-4.320287995307859,Over,Under,Up,Up,Up
266,1/22/1963,65.440002,Stay,Long,10188.430916056728,-4.085774496619132,Over,Under,Up,Up,Up
267,1/23/1963,65.620003,Stay,Long,10216.455483557827,-3.8219502915887937,Over,Under,Up,Up,Up
268,1/24/1963,65.75,Stay,Long,10236.694869458132,-3.6314160435494514,Over,Under,Up,Up,Up
269,1/25/1963,65.919998,Stay,Long,10263.162058118483,-3.382253054417461,Over,Under,Up,Up,Up
270,1/28/1963,66.239998,Stay,Long,10312.983234669458,-2.9132348511313078,Over,Under,Up,Up,Up
271,1/29/1963,66.230003,Stay,Long,10311.427101358122,-2.9278843415745937,Over,Under,Up,Up,Up
272,1/30/1963,65.849998,Stay,Long,10252.263675747958,-3.4848507863862954,Over,Under,Down,Up,Up
273,1/31/1963,66.199997,Stay,Long,10306.755431909409,-2.9718635922239667,Over,Under,Down,Down,Down
274,2/1/1963,66.309998,Change,Short,10323.881617039982,-2.8106371191624846,Over,Under,Up,Down,Down
275,2/4/1963,66.169998,Change,Long,10345.678381781032,-2.605441655224805,Over,Under,Up,Up,Up
276,2/5/1963,66.110001,Stay,Long,10336.297851561403,-2.6937502768604293,Over,Under,Down,Down,Up
277,2/6/1963,66.400002,Stay,Long,10381.639504381083,-2.2669024580869945,Over,Under,Down,Down,Down
278,2/7/1963,66.169998,Change,Short,10345.678381781032,-2.605441655224805,Over,Over,Up,Up,Up
279,2/8/1963,66.169998,Stay,Short,10345.678381781032,-2.605441655224805,Over,Over,Down,Up,Equal
280,2/11/1963,65.760002,Change,Long,10409.781251389955,-2.0019751212961734,Over,Over,Equal,Down,Up
281,2/12/1963,65.830002,Stay,Long,10420.862222579664,-1.8976584921466144,Over,Over,Down,Down,Down
282,2/13/1963,66.150002,Stay,Long,10471.518090875485,-1.420782473177118,Over,Over,Up,Down,Down
283,2/14/1963,66.349998,Stay,Long,10503.177375362018,-1.1227409222714257,Over,Over,Up,Up,Down
284,2/15/1963,66.410004,Change,Short,10512.676300465015,-1.0333177272892957,Over,Over,Up,Up,Up
285,2/18/1963,66.519997,Stay,Short,10495.264453835445,-1.1972334271471374,Over,Over,Up,Up,Up
286,2/19/1963,66.199997,Stay,Short,10545.920322131265,-0.720357408177652,Over,Over,Up,Up,Up
287,2/20/1963,65.830002,Change,Long,10604.490378350365,-0.16897696243196592,Over,Over,Down,Down,Down
288,2/21/1963,65.919998,Stay,Long,10618.98774561598,-0.03249826766769104,Over,Over,Down,Down,Down
289,2/25/1963,65.459999,Stay,Long,10544.886958416386,-0.730085528355584,Over,Over,Up,Down,Down
290,2/26/1963,65.470001,Stay,Long,10546.498170774608,-0.7149175219438364,Over,Over,Down,Down,Down
291,2/27/1963,65.010002,Stay,Long,10472.397383575015,-1.4125047826317294,Over,Over,Up,Down,Down
292,2/28/1963,64.290001,Stay,Long,10356.41312951252,-2.5043843851581093,Over,Over,Down,Down,Down
293,3/1/1963,64.099998,Stay,Long,10325.80573282191,-2.792523429574467,Over,Over,Down,Down,Down
294,3/4/1963,64.720001,Stay,Long,10425.681407260568,-1.8522905282240987,Over,Over,Down,Down,Down
295,3/5/1963,64.739998,Stay,Long,10428.90270435389,-1.821965130881975,Over,Over,Up,Up,Down
296,3/6/1963,64.849998,Change,Short,10446.62249633595,-1.655150423294205,Over,Over,Up,Up,Up
297,3/7/1963,65.260002,Stay,Short,10380.575354592203,-2.276920399383431,Over,Over,Up,Up,Up
298,3/8/1963,65.330002,Stay,Short,10369.299123330893,-2.383075213302921,Over,Over,Up,Up,Up
299,3/11/1963,65.510002,Stay,Short,10340.303100087523,-2.6560447348101923,Over,Over,Up,Up,Up
300,3/12/1963,65.669998,Stay,Short,10314.529501560599,-2.8986782434939573,Over,Over,Up,Up,Up
301,3/13/1963,65.910004,Stay,Short,10275.867170701998,-3.262646704487693,Over,Over,Up,Up,Up
302,3/14/1963,65.599998,Stay,Short,10325.80573282191,-2.792523429574467,Over,Over,Up,Up,Up
303,3/15/1963,65.93,Change,Long,10272.646034697695,-3.2929705853324776,Over,Over,Down,Down,Up
304,3/18/1963,65.610001,Change,Short,10222.786540408944,-3.762349513068941,Over,Over,Up,Up,Up
305,3/19/1963,65.470001,Stay,Short,10244.600137327763,-3.556995590453227,Over,Over,Down,Up,Down
306,3/20/1963,65.949997,Change,Long,10169.811285423155,-4.261060315023579,Over,Over,Down,Down,Down
307,3/21/1963,65.849998,Change,Short,10154.390951761412,-4.4062278459570114,Over,Over,Up,Up,Up
308,3/22/1963,66.190002,Stay,Short,10101.960676195378,-4.8998081936354465,Over,Over,Down,Up,Up
309,3/25/1963,66.209999,Stay,Short,10098.877041236692,-4.928837635090599,Over,Over,Up,Up,Up
310,3/26/1963,66.400002,Stay,Short,10069.577651675472,-5.204663057144288,Over,Over,Up,Up,Up
311,3/27/1963,66.68,Stay,Short,10026.400594058685,-5.611133305109794,Over,Over,Up,Up,Up
312,3/28/1963,66.580002,Stay,Short,10041.820773515552,-5.465967225866164,Over,Over,Up,Up,Up
313,3/29/1963,66.57,Stay,Short,10043.363130711972,-5.451447424224187,Over,Over,Down,Up,Up
314,4/1/1963,66.849998,Change,Long,10000.186073095183,-5.857917672189705,Over,Over,Down,Down,Up
315,4/2/1963,66.839996,Change,Short,9998.689859720529,-5.872003074367926,Over,Over,Up,Up,Up
316,4/3/1963,67.360001,Stay,Short,9920.901573789093,-6.604304570036989,Over,Over,Down,Up,Up
317,4/4/1963,67.849998,Stay,Short,9847.602227164454,-7.29434704265427,Over,Over,Up,Up,Up
318,4/5/1963,68.279999,Stay,Short,9783.277767325024,-7.899899634339325,Over,Over,Up,Up,Up
319,4/8/1963,68.519997,Stay,Short,9747.37612590432,-8.237878873688143,Over,Over,Up,Up,Up
320,4/9/1963,68.449997,Stay,Short,9757.847525247022,-8.139300774060565,Over,Over,Up,Up,Up
321,4/10/1963,68.290001,Stay,Short,9781.781553950372,-7.913985036517534,Over,Over,Down,Up,Up
322,4/11/1963,68.769997,Change,Long,9709.978271108965,-8.58994351521517,Over,Over,Down,Down,Up
323,4/15/1963,69.089996,Change,Short,9755.160523142165,-8.164596300715898,Over,Over,Up,Up,Up
324,4/16/1963,69.139999,Stay,Short,9748.100350615325,-8.231060998313744,Over,Over,Up,Up,Up
325,4/17/1963,68.919998,Stay,Short,9779.163387154678,-7.93863254529652,Over,Over,Up,Up,Up
326,4/18/1963,68.889999,Change,Long,9783.399095324841,-7.898757448537575,Over,Over,Down,Down,Up
327,4/19/1963,69.230003,Stay,Long,9831.684693732337,-7.444195228664896,Over,Over,Down,Down,Down
328,4/22/1963,69.300003,Change,Short,9841.625729392284,-7.350609990282142,Over,Over,Up,Up,Up
329,4/23/1963,69.529999,Stay,Short,9808.96289456878,-7.658098997240426,Over,Over,Up,Up,Up
330,4/24/1963,69.720001,Stay,Short,9781.979799462191,-7.912118746714681,Over,Over,Up,Up,Up
331,4/25/1963,69.760002,Stay,Short,9776.299065641711,-7.965597362722521,Over,Over,Up,Up,Up
332,4/26/1963,69.699997,Stay,Short,9784.820663424214,-7.885374759448838,Over,Over,Up,Up,Up
333,4/29/1963,69.650002,Change,Long,9791.920693107342,-7.818534845263924,Over,Over,Down,Down,Up
334,4/30/1963,69.800003,Stay,Long,9813.008960928022,-7.620009194759614,Over,Over,Down,Down,Down
335,5/1/1963,69.970001,Change,Short,9836.90855728391,-7.395017604474019,Over,Over,Up,Up,Up
336,5/2/1963,70.169998,Stay,Short,9808.791476068902,-7.65971273666588,Over,Over,Up,Up,Up
337,5/3/1963,70.029999,Stay,Short,9828.473587565673,-7.474424688286518,Over,Over,Up,Up,Up
338,5/6/1963,69.529999,Stay,Short,9898.767345009552,-6.812676931590578,Over,Over,Down,Up,Up
339,5/7/1963,69.440002,Change,Long,9911.419799586905,-6.693566305871846,Over,Over,Down,Down,Down
340,5/8/1963,70.010002,Stay,Long,9992.77793787965,-5.927658102043576,Over,Over,Down,Down,Down
341,5/9/1963,70.349998,Stay,Long,10041.306782769088,-5.470805951747426,Over,Over,Up,Up,Down
342,5/10/1963,70.519997,Change,Short,10065.571347947385,-5.242378532900737,Over,Over,Up,Up,Up
343,5/13/1963,70.480003,Change,Long,10071.279834584018,-5.188638650964039,Over,Under,Up,Up,Up
344,5/14/1963,70.209999,Stay,Long,10032.697460510382,-5.551854396140509,Over,Under,Down,Up,Up
345,5/15/1963,70.43,Stay,Long,10064.13462765818,-5.255903865205525,Over,Under,Down,Down,Down
346,5/16/1963,70.25,Change,Short,10038.413425997262,-5.498044108060329,Over,Under,Up,Down,Down
347,5/17/1963,70.290001,Change,Long,10032.69746051038,-5.551854396140532,Over,Under,Down,Up,Down
348,5/20/1963,69.959999,Stay,Long,9985.595309702852,-5.995275601178851,Over,Under,Up,Down,Up
349,5/21/1963,70.139999,Stay,Long,10011.287236252858,-5.753410955186111,Over,Under,Down,Down,Down
350,5/22/1963,70.139999,Change,Short,10011.287236252858,-5.753410955186111,Over,Under,Up,Down,Down
351,5/23/1963,70.099998,Stay,Short,10016.996695996895,-5.699661912384135,Over,Under,Equal,Up,Down
352,5/24/1963,70.019997,Change,Long,10028.415472752045,-5.592165170472663,Over,Under,Down,Down,Up
353,5/27/1963,69.870003,Stay,Long,10006.933007529718,-5.794401808349403,Over,Under,Down,Down,Down
354,5/28/1963,70.010002,Stay,Long,10026.983967225844,-5.605641410826124,Over,Under,Down,Down,Down
355,5/29/1963,70.330002,Change,Short,10072.815059610502,-5.174185991805647,Over,Under,Up,Down,Down
356,5/31/1963,70.800003,Stay,Short,10005.500499448366,-5.807887486790209,Over,Over,Up,Up,Up
357,6/3/1963,70.690002,Stay,Short,10021.255080677756,-5.659573338203727,Over,Over,Up,Up,Up
358,6/4/1963,70.699997,Stay,Short,10019.823575151557,-5.673049578557176,Over,Over,Down,Up,Up
359,6/5/1963,70.529999,Change,Long,10044.17105653658,-5.443841583798914,Over,Over,Up,Down,Up
360,6/6/1963,70.580002,Stay,Long,10051.29197944117,-5.3768049801363516,Over,Over,Down,Down,Down
361,6/7/1963,70.410004,Stay,Long,10027.082578966501,-5.604713076639179,Over,Over,Up,Down,Down
362,6/10/1963,69.940002,Stay,Long,9960.149634803065,-6.2348220259946245,Over,Over,Down,Down,Down
363,6/11/1963,70.029999,Stay,Long,9972.966099788058,-6.1141674008757025,Over,Over,Down,Down,Down
364,6/12/1963,70.410004,Stay,Long,10027.082578966501,-5.604713076639179,Over,Over,Up,Down,Down
365,6/13/1963,70.230003,Stay,Long,10001.44865212712,-5.846031711438471,Over,Over,Up,Up,Equal
366,6/14/1963,70.25,Change,Short,10004.29642316732,-5.8192227007102915,Over,Over,Down,Up,Up
367,6/17/1963,69.949997,Change,Long,10047.019824446174,-5.417023188509318,Over,Over,Up,Down,Up
368,6/18/1963,70.019997,Stay,Long,10057.07402627425,-5.322372600078196,Over,Over,Down,Down,Down
369,6/19/1963,70.089996,Stay,Long,10067.128084470869,-5.227723363798353,Over,Over,Up,Down,Down
370,6/20/1963,70.010002,Stay,Long,10055.638429884655,-5.335887351954893,Over,Over,Up,Up,Down
371,6/21/1963,70.25,Stay,Long,10090.109691746573,-5.011373753065051,Over,Over,Down,Down,Up
372,6/24/1963,70.199997,Change,Short,10082.92768811787,-5.07898537268392,Over,Over,Up,Up,Up
373,6/25/1963,70.040001,Stay,Short,10105.908146341937,-4.862646579160712,Over,Over,Down,Up,Up
374,6/26/1963,69.410004,Change,Long,10196.395531900247,-4.010795339734519,Over,Over,Down,Down,Up
375,6/27/1963,69.07,Stay,Long,10146.448621272952,-4.480997207772286,Over,Over,Down,Down,Down
376,6/28/1963,69.370003,Stay,Long,10190.519346996532,-4.06611393870212,Over,Over,Down,Down,Down
377,7/1/1963,68.860001,Stay,Long,10115.59956865939,-4.771411209037158,Over,Over,Up,Down,Down
378,7/2/1963,69.459999,Stay,Long,10203.739844898952,-3.9416557343400327,Over,Over,Down,Down,Down
379,7/3/1963,69.940002,Change,Short,10274.252741634973,-3.2778449931024634,Over,Over,Up,Up,Up
380,7/5/1963,70.220001,Stay,Short,10233.120622516575,-3.6650641224324265,Over,Over,Up,Up,Up
381,7/8/1963,69.739998,Stay,Short,10303.633519252595,-3.0012533811948683,Over,Over,Up,Up,Up
382,7/9/1963,70.040001,Change,Long,10259.562793529014,-3.4161366502650448,Over,Over,Down,Down,Up
383,7/10/1963,69.889999,Stay,Long,10237.590279020413,-3.622986628325253,Over,Over,Up,Down,Up
384,7/11/1963,69.760002,Change,Short,10218.548126458616,-3.8022500821318195,Over,Over,Down,Up,Down
385,7/12/1963,69.639999,Change,Long,10236.126343139564,-3.6367681691096054,Over,Over,Down,Down,Up
386,7/15/1963,69.199997,Stay,Long,10171.45207364059,-4.2456138804953465,Over,Over,Down,Down,Down
387,7/16/1963,69.139999,Stay,Long,10162.63318913234,-4.328635150834382,Over,Over,Down,Down,Down
388,7/17/1963,68.93,Stay,Long,10131.766211435617,-4.6192178994247985,Over,Over,Down,Down,Down
389,7/18/1963,68.489998,Stay,Long,10067.091941936644,-5.22806361081053,Over,Over,Down,Down,Down
390,7/19/1963,68.349998,Stay,Long,10046.513858814622,-5.4217863656934595,Under,Over,Down,Down,Down
391,7/22/1963,67.900002,Stay,Long,9980.370608153355,-6.044461114309884,Under,Over,Down,Down,Down
392,7/23/1963,67.910004,Stay,Long,9981.840765206114,-6.03062100720747,Under,Over,Down,Down,Down
393,7/24/1963,68.279999,Stay,Long,10036.22496423992,-5.518646359400947,Under,Over,Up,Down,Down
394,7/25/1963,68.260002,Change,Short,10033.285679038554,-5.546316887468061,Under,Over,Up,Up,Down
395,7/26/1963,68.540001,Change,Long,9992.129659780818,-5.933761013499961,Under,Over,Down,Up,Up
396,7/29/1963,68.669998,Change,Short,10011.08132100683,-5.755349448120384,Under,Over,Up,Up,Up
397,7/30/1963,69.239998,Stay,Short,9927.983657992861,-6.537633595188086,Under,Over,Up,Up,Up
398,7/31/1963,69.129997,Stay,Short,9944.020194886194,-6.386665106658973,Under,Over,Up,Up,Up
399,8/1/1963,69.07,Change,Long,9952.766879952596,-6.30432352425262,Under,Over,Down,Up,Up
400,8/2/1963,69.300003,Change,Short,9985.909579253159,-5.99231705724158,Under,Over,Down,Down,Up
401,8/5/1963,69.709999,Stay,Short,9926.830462274544,-6.54848981780839,Under,Over,Up,Up,Up
402,8/6/1963,70.169998,Stay,Short,9860.546072351111,-7.172493256105317,Under,Over,Up,Up,Up
403,8/7/1963,69.959999,Stay,Short,9890.806259002673,-6.887622858476361,Under,Over,Up,Up,Up
404,8/8/1963,70.019997,Change,Long,9882.160738411048,-6.969012075172365,Under,Over,Down,Up,Up
405,8/9/1963,70.480003,Stay,Long,9947.082952455608,-6.357832205636694,Over,Over,Up,Down,Up
406,8/12/1963,70.589996,Change,Short,9962.606639297526,-6.211691704447942,Over,Over,Up,Up,Up
407,8/13/1963,70.790001,Stay,Short,9934.379252220004,-6.477425259676539,Over,Over,Up,Up,Up
408,8/14/1963,71.07,Stay,Short,9894.862039378731,-6.84944160792006,Over,Over,Up,Up,Up
409,8/15/1963,71.379997,Stay,Short,9851.111106592696,-7.261314335702873,Over,Over,Up,Up,Up
410,8/16/1963,71.489998,Stay,Short,9835.586290683523,-7.4074654659681105,Over,Over,Up,Up,Up
411,8/19/1963,71.440002,Stay,Short,9842.642396502515,-7.341039052492415,Over,Over,Up,Up,Up
412,8/20/1963,71.379997,Stay,Short,9851.111106592696,-7.261314335702873,Over,Over,Down,Up,Up
413,8/21/1963,71.290001,Change,Long,9863.812548693788,-7.1417425398160095,Over,Over,Down,Down,Equal
414,8/22/1963,71.540001,Stay,Long,9898.40299760083,-6.816106910142694,Over,Over,Down,Down,Down
415,8/23/1963,71.760002,Change,Short,9928.842731000821,-6.5295462534876725,Over,Over,Up,Up,Up
416,8/26/1963,71.910004,Stay,Short,9908.088184933004,-6.724930236376703,Over,Over,Up,Up,Up
417,8/27/1963,71.519997,Stay,Short,9962.050253760557,-6.216929536288718,Over,Over,Up,Up,Up
418,8/28/1963,72.040001,Change,Long,9890.101566586729,-6.89425685617927,Over,Over,Down,Down,Down
419,8/29/1963,72.160004,Change,Short,9906.576328410998,-6.739162903661311,Over,Over,Up,Up,Up
420,8/30/1963,72.5,Stay,Short,9859.89955265369,-7.178579613912706,Over,Over,Up,Up,Up
421,9/3/1963,72.660004,Stay,Short,9837.933203554665,-7.3853715506033035,Over,Over,Up,Up,Up
422,9/4/1963,72.639999,Stay,Short,9840.679614980167,-7.35951674263916,Over,Over,Up,Up,Up
423,9/5/1963,73.0,Stay,Short,9791.256427797356,-7.824788260854698,Over,Over,Down,Up,Up
424,9/6/1963,72.839996,Stay,Short,9813.222776896382,-7.6179963241640785,Over,Over,Up,Up,Up
425,9/9/1963,72.580002,Stay,Short,9848.916378104179,-7.281975582257982,Over,Over,Down,Up,Up
426,9/10/1963,72.989998,Change,Long,9792.629564866984,-7.811861503081263,Over,Over,Down,Down,Down
427,9/11/1963,73.199997,Stay,Long,9820.803869187317,-7.546627670683915,Over,Over,Up,Up,Down
428,9/12/1963,73.150002,Change,Short,9814.096340368156,-7.609772568758211,Over,Over,Up,Up,Up
429,9/13/1963,73.169998,Stay,Short,9811.413597168477,-7.6350280019394035,Over,Over,Down,Up,Up
430,9/16/1963,73.07,Change,Long,9824.829728118742,-7.5087281015966845,Over,Over,Up,Down,Up
431,9/17/1963,73.120003,Stay,Long,9831.553020316569,-7.445434806554452,Over,Over,Down,Down,Down
432,9/18/1963,72.800003,Stay,Long,9788.526531839794,-7.850487591657618,Over,Over,Up,Down,Down
433,9/19/1963,73.220001,Stay,Long,9844.998529050008,-7.318858342789614,Over,Over,Down,Down,Down
434,9/20/1963,73.300003,Change,Short,9855.755420084755,-7.21759261493391,Over,Over,Up,Up,Up
435,9/23/1963,72.959999,Stay,Short,9901.471601922436,-6.7872189676019605,Over,Over,Up,Up,Up
436,9/24/1963,73.300003,Change,Long,9855.755420084755,-7.21759261493391,Over,Over,Down,Down,Up
437,9/25/1963,72.889999,Change,Short,9800.627193892782,-7.736571559007155,Over,Over,Up,Equal,Up
438,9/26/1963,72.269997,Change,Long,9883.991284232088,-6.951779256289836,Over,Over,Down,Down,Down
439,9/27/1963,72.129997,Stay,Long,9864.844213009814,-7.132030417835066,Over,Over,Down,Down,Down
440,9/30/1963,71.699997,Stay,Long,9806.035351398545,-7.685658985438238,Over,Over,Down,Down,Down
441,10/1/1963,72.220001,Stay,Long,9877.153591569024,-7.016149521094251,Over,Over,Down,Down,Down
442,10/2/1963,72.300003,Stay,Long,9888.095048654199,-6.913146282337513,Over,Over,Up,Up,Down
443,10/3/1963,72.830002,Change,Short,9960.580252945152,-6.230768172567503,Over,Over,Up,Up,Up
444,10/4/1963,72.849998,Stay,Short,9957.845504115432,-6.25651318846937,Over,Over,Up,Up,Up
445,10/7/1963,72.699997,Stay,Short,9978.360360046949,-6.063385656448328,Over,Over,Up,Up,Up
446,10/8/1963,72.599998,Change,Long,9992.036702726635,-5.934636114281478,Over,Over,Down,Down,Up
447,10/9/1963,71.870003,Stay,Long,9891.566495650226,-6.880465965540628,Over,Over,Down,Down,Down
448,10/10/1963,72.199997,Stay,Long,9936.984019761998,-6.452903891914897,Over,Over,Down,Down,Down
449,10/11/1963,72.269997,Stay,Long,9946.618215195322,-6.362207257570618,Over,Over,Up,Down,Down
450,10/14/1963,72.300003,Stay,Long,9950.747981883496,-6.323329497425856,Over,Over,Up,Up,Down
451,10/15/1963,72.400002,Change,Short,9964.510980585452,-6.1937641726002575,Over,Over,Up,Up,Up
452,10/16/1963,72.970001,Stay,Short,9886.061241116899,-6.932292613737346,Over,Over,Up,Up,Up
453,10/17/1963,73.260002,Stay,Short,9846.148008118911,-7.30803710882979,Over,Over,Up,Up,Up
454,10/18/1963,73.32,Stay,Short,9837.890401581648,-7.3857744897924515,Over,Over,Up,Up,Up
455,10/21/1963,73.379997,Stay,Short,9829.632932675744,-7.463510575088939,Over,Over,Up,Up,Up
456,10/22/1963,72.959999,Stay,Short,9887.437830012957,-6.9193333603557505,Over,Over,Up,Up,Up
457,10/23/1963,73.0,Change,Long,9881.932437848267,-6.9711613042186755,Over,Over,Down,Down,Down
458,10/24/1963,73.279999,Stay,Long,9919.835604980664,-6.614339635643618,Over,Over,Up,Down,Down
459,10/25/1963,74.010002,Stay,Long,10018.655335465959,-5.68404742558285,Over,Over,Up,Up,Down
460,10/28/1963,74.480003,Change,Short,10082.278871462138,-5.085093354132775,Over,Over,Up,Up,Up
461,10/29/1963,74.459999,Stay,Short,10084.986791687983,-5.05960090359483,Over,Over,Up,Up,Up
462,10/30/1963,73.800003,Stay,Short,10174.329748965381,-4.218523349843306,Over,Over,Down,Up,Up
463,10/31/1963,74.010002,Change,Long,10145.902407458318,-4.4861392826827,Over,Over,Down,Down,Down
464,11/1/1963,73.830002,Stay,Long,10121.226520632337,-4.718438897120181,Over,Over,Up,Down,Down
465,11/4/1963,73.449997,Change,Short,10069.13229633619,-5.208855647033051,Over,Over,Down,Up,Down
466,11/6/1963,72.809998,Change,Long,10156.868645740302,-4.382902752919859,Over,Over,Down,Down,Down
467,11/7/1963,73.059998,Stay,Long,10191.743212848998,-4.054592425102388,Over,Over,Down,Down,Down
468,11/8/1963,73.360001,Stay,Long,10233.593111874241,-3.6606160919974595,Over,Over,Up,Down,Down
469,11/11/1963,73.519997,Stay,Long,10255.912276830733,-3.450502735159522,Over,Over,Up,Up,Down
470,11/12/1963,73.230003,Change,Short,10215.458615974256,-3.831334835979927,Over,Over,Up,Up,Up
471,11/13/1963,73.290001,Change,Long,10207.088998864705,-3.9101266881735097,Over,Over,Down,Down,Up
472,11/14/1963,72.949997,Stay,Long,10159.736685580248,-4.355902931040734,Over,Over,Up,Down,Down
473,11/15/1963,72.349998,Stay,Long,10076.174902135468,-5.142556323189307,Over,Over,Down,Down,Down
